transcript_id	length.x	Raw count (GSNO_1)	Raw count (GSNO_2)	Raw count (GSNO_3)	Raw count (wt_1)	Raw count (wt_2)	Raw count (wt_3)	FPKM (GSNO_1)	FPKM (GSNO_2)	FPKM (GSNO_3)	FPKM (wt_1)	FPKM (wt_2)	FPKM (wt_3)	logFC (GSNO_1-wt_1)	logFC (GSNO_2-wt_2)	logFC (GSNO_3-wt_3)	logFC (GSNO_1,GSNO_2,GSNO_3-wt_1,wt_2,wt_3)	pvalue (GSNO_1-wt_1)	pvalue (GSNO_2-wt_2)	pvalue (GSNO_3-wt_3)	UniprotKB_gene.x	pident.x	length.y	mismatch.x	gapopen.x	qstart.x	qend.x	sstart.x	send.x	evalue.x	bitscore.x	UniprotKB_gene.y	pident.y	length	mismatch.y	gapopen.y	qstart.y	qend.y	sstart.y	send.y	evalue.y	bitscore.y	Pfam	SignalP	TmHMM	COGs (eggnog)	GOs	KEGGs	EC number
TRINITY_DN384_c0_g1_i1	376	3	4	0	58	58	55	3099.87	4032.32	0	70308.23	71898.39	85473.67	-4.31186071714408	-4.03369734407889	-	-4.69238589339315	1.71225012667311e-05	3.69240310069149e-05	-	-	-	-	-	-	-	-	-	-	-	-	YN034_YEAST	48.81	84	42	1	69	320	6	88	2.48e-22	87	.	.	.	.	GO:0005829, cellular_component, cytosol	.	-
TRINITY_DN385_c0_g1_i1	151	0	2	1	0	0	0	0	19759.14	10972.25	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AATC_YEAST	76	50	12	0	150	1	355	404	1.82e-20	84.7	-	-	-	-	-	-	-
TRINITY_DN386_c0_g1_i1	310	1	1	1	6	6	8	1423.94	1382.16	1643.33	9908.74	10102.97	17606.95	-2.53510537208044	-2.65093099245716	-3.07095956076544	-2.60872629966059	0.18695652173913	0.18695652173913	0.0577711144427786	-	-	-	-	-	-	-	-	-	-	-	QCR7_CANGA	100	53	0	0	159	1	1	53	6.51e-32	111	.	.	.	ENOG4111V1G: component of the ubiquinol-cytochrome c reductase complex (complex III or cytochrome b-c1 complex), which is part of the mitochondrial respiratory chain (By similarity)	GO:0005750, cellular_component, mitochondrial respiratory chain complex III | GO:0008121, molecular_function, ubiquinol-cytochrome-c reductase activity | GO:0009060, biological_process, aerobic respiration | GO:0006122, biological_process, mitochondrial electron transport, ubiquinol to cytochrome c | GO:0034551, biological_process, mitochondrial respiratory chain complex III assembly | 	KO:K00417.	1.10.2.2,1,1.10,1.10.2
TRINITY_DN387_c0_g1_i1	796	63	62	36	8	7	9	23695.76	22954.76	16023.02	3600.04	3236.09	4848.65	2.86194573112258	2.90579290652225	1.75392195035969	2.79331350684293	0.00071142700518029	0.00098514903877779	0.0495298265322419	RS5_YEAST	93.333	225	15	0	13	237	1	225	9.97e-157	436	RS5_YEAST	93.532	201	13	0	110	712	25	225	4.95e-124	355	.	.	.	.	GO:0022627, cellular_component, cytosolic small ribosomal subunit | GO:0003723, molecular_function, RNA binding | GO:0003735, molecular_function, structural constituent of ribosome | GO:0002181, biological_process, cytoplasmic translation | GO:0006450, biological_process, regulation of translational fidelity | GO:0006407, biological_process, rRNA export from nucleus | 	KO:K02989.	-
TRINITY_DN388_c0_g1_i1	163	0	0	0	1	0	2	0	0	0	7872.03	0	27985.34	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	CCPR_CANGA	100	54	0	0	162	1	294	347	1.09e-31	114	.	.	.	COG0376: Bifunctional enzyme with both catalase and broad- spectrum peroxidase activity (By similarity)	GO:0005829, cellular_component, cytosol | GO:0005758, cellular_component, mitochondrial intermembrane space | GO:0005759, cellular_component, mitochondrial matrix | GO:0004130, molecular_function, cytochrome-c peroxidase activity | GO:0020037, molecular_function, heme binding | GO:0046872, molecular_function, metal ion binding | GO:0034599, biological_process, cellular response to oxidative stress | 	KO:K00428.	1.11.1.5,1.11.1.7,1,1.11
TRINITY_DN389_c0_g1_i1	171	0	1	0	2	2	0	0	5914.74	0	13235.3	12963.61	0	-	-1.11944270513001	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TRINITY_DN390_c0_g1_i1	406	5	8	11	2	4	2	4593.21	7180.97	11805.01	2162.82	4427.27	2739.99	1.1774467246122	0.762432538889497	2.16326047535291	1.43487772876768	0.521739130434783	0.633150091620857	0.0999758185423419	RL13_SACEX	88.976	127	14	0	8	134	1	127	2.96e-81	240	RL13A_YEAST	91.339	127	11	0	24	404	1	127	8.32e-70	211	.	.	.	.	GO:0022625, cellular_component, cytosolic large ribosomal subunit | GO:0003723, molecular_function, RNA binding | GO:0003735, molecular_function, structural constituent of ribosome | GO:0002181, biological_process, cytoplasmic translation | GO:0006412, biological_process, translation | 	KO:K02873.	-
TRINITY_DN391_c0_g1_i1	511	45	53	48	11	6	4	29775.83	34386.56	37332.38	8634.21	4828.77	3871.82	1.92413319238634	2.89854331712741	3.31497609842881	2.84288422300647	0.0179854977206921	0.00162304437276357	0.000755559012436872	IF5A1_YEAST	91.613	155	13	0	16	170	1	155	1.87e-104	298	IF5A1_YEAST	91.613	155	13	0	46	510	1	155	2.08e-104	298	-	-	-	-	-	-	-
TRINITY_DN392_c0_g1_i1	162	2	1	0	0	0	0	15743.2	7281.84	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	FTHC_YEAST	49.057	53	19	2	153	1	94	140	4.33e-06	44.3	.	.	.	.	GO:0005739, cellular_component, mitochondrion | GO:0030272, molecular_function, 5-formyltetrahydrofolate cyclo-ligase activity | GO:0005524, molecular_function, ATP binding | GO:0009396, biological_process, folic acid-containing compound biosynthetic process | GO:0035999, biological_process, tetrahydrofolate interconversion | 	KO:K01934.	6,6.3,6.3.3,6.3.3.2
TRINITY_DN393_c0_g1_i1	261	8	6	4	0	1	1	15815.25	11440.88	9013.8	0	2290.82	3156.98	-	2.23873887895006	1.6577983091048	2.49894752061279	-	0.18695652173913	0.43064182194617	-	-	-	-	-	-	-	-	-	-	-	RS9B_YEAST	100	81	0	0	17	259	1	81	7.45e-52	163	.	.	.	.	GO:0022627, cellular_component, cytosolic small ribosomal subunit | GO:0005730, cellular_component, nucleolus | GO:0032040, cellular_component, small-subunit processome | GO:0019843, molecular_function, rRNA binding | GO:0003735, molecular_function, structural constituent of ribosome | GO:0000462, biological_process, maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) | GO:0045903, biological_process, positive regulation of translational fidelity | GO:0006412, biological_process, translation | 	KO:K02997.	-
TRINITY_DN394_c0_g1_i1	195	0	1	1	0	2	2	0	3851.04	4450.56	0	8790.71	13993.74	-	-1.11944270513001	-1.13098595486506	0.0515304907476507	-	1	1	-	-	-	-	-	-	-	-	-	-	-	ATP5E_YEAST	50.909	55	27	0	3	167	6	60	5.12e-16	67.8	.	.	.	.	GO:0005756, cellular_component, mitochondrial proton-transporting ATP synthase, central stalk | GO:0046933, molecular_function, proton-transporting ATP synthase activity, rotational mechanism | GO:0015986, biological_process, ATP synthesis coupled proton transport | 	KO:K02135.	3.6.1,3,3.6,3.6.1,3.6.3,3.6.1.3,3.6.1.15
TRINITY_DN395_c0_g1_i1	156	1	0	0	1	0	2	9292.73	0	0	9370.67	0	34516.08	-0.0859285842709507	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	LEM3_YEAST	73.077	52	14	0	156	1	276	327	4.49e-23	92	.	.	.	.	GO:0005783, cellular_component, endoplasmic reticulum | GO:0016021, cellular_component, integral component of membrane | GO:1990531, cellular_component, Lem3p-Dnf1p complex | GO:0005886, cellular_component, plasma membrane | GO:0004012, molecular_function, phospholipid-translocating ATPase activity | GO:0007166, biological_process, cell surface receptor signaling pathway | GO:0045332, biological_process, phospholipid translocation | GO:0044088, biological_process, regulation of vacuole organization | 	.	3.6.3.1,3.6.1,3,3.6,3.6.1,3.6.1.3,3.6.1.15
TRINITY_DN396_c0_g1_i1	256	2	1	0	2	0	1	4116.51	1983.43	0	4688.29	0	3300.91	-0.0909811256330088	-	-	0.0515304907476507	1	-	-	-	-	-	-	-	-	-	-	-	-	-	LCF4_YEAST	71.765	85	24	0	2	256	417	501	2.19e-34	126	-	-	-	-	-	-	-
TRINITY_DN397_c0_g1_i1	195	2	1	4	1	0	0	8132.16	3851.04	17802.23	4409.75	0	0	0.829090173304861	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	INO1_CANGA	100	54	0	0	32	193	1	54	1.46e-29	111	.	.	.	COG1260: synthase	GO:0005737, cellular_component, cytoplasm | GO:0004512, molecular_function, inositol-3-phosphate synthase activity | GO:0006021, biological_process, inositol biosynthetic process | GO:0008654, biological_process, phospholipid biosynthetic process | 	KO:K01858.	5.5.1.4,5,5.5
TRINITY_DN398_c0_g1_i1	152	0	1	0	0	1	1	0	9582.95	0	0	10037.14	19722.31	-	-0.19611189703608	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.	.	.	.	.	.	-
TRINITY_DN399_c0_g1_i1	252	31	31	21	6	7	11	65975.98	63528.24	50776.64	14514.67	17165.7	37678.59	2.24980726236946	1.90891333000413	0.693965769940318	1.8488096042963	0.014225314798564	0.0421465936177767	0.503000489399398	-	-	-	-	-	-	-	-	-	-	-	RS30B_YEAST	95.238	63	3	0	221	33	1	63	1.16e-25	92.8	.	.	.	.	GO:0022627, cellular_component, cytosolic small ribosomal subunit | GO:0003735, molecular_function, structural constituent of ribosome | GO:0002181, biological_process, cytoplasmic translation | 	KO:K02983.	-
TRINITY_DN4_c0_g1_i1	162	1	0	1	3	2	2	7871.6	0	8188.33	24178.34	15649.7	28787.75	-1.56330418902308	-	-1.13098595486506	-0.864494557441996	0.658385093167702	-	1	-	-	-	-	-	-	-	-	-	-	-	EAF6_CANGA	100	50	0	0	152	3	1	50	3.49e-28	98.6	-	-	-	-	-	-	-
TRINITY_DN4_c0_g2_i1	177	1	2	0	1	1	1	5585.38	10470	0	5894.94	5804.94	9895.9	-0.0859285842709507	0.715707598880234	-	0.0515304907476507	1	1	-	-	-	-	-	-	-	-	-	-	-	-	EAF6_CANGA	100	47	0	0	2	142	45	91	7e-28	98.2	-	-	-	-	-	-	-
TRINITY_DN40_c0_g1_i1	292	7	2	0	8	13	3	11110.92	3075.39	0	14657.65	24256.04	7435.94	-0.28455212719185	-2.83984660395692	-	-1.32214631145319	1	0.0295884315906562	-	-	-	-	-	-	-	-	-	-	-	-	COFI_CANGA	100	88	0	0	29	292	1	88	4.72e-60	182	-	-	-	-	-	-	-
TRINITY_DN400_c0_g1_i1	154	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ERP6_YEAST	52.941	51	24	0	1	153	27	77	2.71e-13	63.5	.	.	.	.	.	.	-
TRINITY_DN401_c0_g1_i1	153	0	1	0	0	2	0	0	9301.29	0	0	19536.4	0	-	-1.11944270513001	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	ACT_YEAST	100	51	0	0	153	1	189	239	6.41e-28	104	-	-	-	-	-	-	-
TRINITY_DN402_c0_g1_i1	908	65	92	89	25	33	23	20902.91	29144.42	33912.11	9634.58	13070.02	10552.2	1.27775579857509	1.25566406900951	1.71399276355002	1.65599150536142	0.0942623129910838	0.0924064366348371	0.0235479548898382	RS4B_YEAST	96.169	261	10	0	14	274	1	261	0	517	RS4B_YEAST	96.154	260	10	0	869	90	1	260	1.9e-173	483	.	.	.	.	GO:0022627, cellular_component, cytosolic small ribosomal subunit | GO:0019843, molecular_function, rRNA binding | GO:0003735, molecular_function, structural constituent of ribosome | GO:0002181, biological_process, cytoplasmic translation | GO:0006412, biological_process, translation | 	KO:K02987.	-
TRINITY_DN403_c0_g1_i1	169	1	1	0	1	1	0	6632.58	6177.11	0	6895.46	6741.45	0	-0.0859285842709507	-0.19611189703608	-	0.0515304907476507	1	1	-	-	-	-	-	-	-	-	-	-	-	-	YM8V_YEAST	80.769	26	5	0	168	91	117	142	6.41e-08	49.3	.	.	.	.	.	.	-
TRINITY_DN404_c0_g1_i1	193	0	0	0	1	0	0	0	0	0	4538.42	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	PHSG_YEAST	82.5	40	7	0	121	2	10	49	3.59e-15	70.9	-	-	-	-	-	-	-
TRINITY_DN405_c0_g1_i1	313	22	15	14	3	2	0	30797.96	20388.61	22631.09	4874.17	3313.77	0	2.72929097984747	2.61822624116879	-	3.06662473268381	0.0114318296119844	0.0295884315906562	-	-	-	-	-	-	-	-	-	-	-	-	RL34B_YEAST	93.75	96	6	0	25	312	1	96	3.07e-62	187	.	.	.	.	GO:0022625, cellular_component, cytosolic large ribosomal subunit | GO:0003723, molecular_function, RNA binding | GO:0003735, molecular_function, structural constituent of ribosome | GO:0002181, biological_process, cytoplasmic translation | GO:0042254, biological_process, ribosome biogenesis | GO:0006412, biological_process, translation | 	KO:K02915.	-
TRINITY_DN406_c0_g1_i1	586	26	33	38	4	6	1	14338.95	17871.89	24697.02	2625.49	4040.94	800.19	2.56799578948051	2.21722917232539	4.86292999656538	3.01821053545142	0.0103313122846097	0.0200776589825623	5.68506249828575e-05	RL20B_YEAST	95.349	172	8	0	9	180	1	172	2.59e-122	345	RL20B_YEAST	95.349	172	8	0	561	46	1	172	5.08e-122	345	-	-	-	-	-	-	-
TRINITY_DN407_c0_g1_i1	337	0	0	0	10	2	5	0	0	0	14383.29	2937.37	9408.15	-	-	-	-	-	-	-	CACM_YEAST	69.643	112	34	0	1	112	464	575	2.52e-53	179	CACM_YEAST	69.643	112	34	0	1	336	464	575	2.8e-53	179	.	.	.	.	GO:0005743, cellular_component, mitochondrial inner membrane | GO:0005739, cellular_component, mitochondrion | GO:0004092, molecular_function, carnitine O-acetyltransferase activity | GO:0006066, biological_process, alcohol metabolic process | GO:0009437, biological_process, carnitine metabolic process | GO:0006631, biological_process, fatty acid metabolic process | GO:0006810, biological_process, transport | 	KO:K00624.	2.3.1.7,2.3.1,2.3.1,2.3.1,2.3.1,2,2.3,2.3.1
TRINITY_DN408_c0_g1_i1	646	28	30	28	4	4	4	13626.61	14349.84	16083.02	2321.33	2382.94	2810.99	2.67440141240343	2.65171829610222	2.54025746858813	2.87676051431126	0.00697491741424404	0.00575950200019425	0.00847458320738612	RL11_CANGA	100	174	0	0	14	187	1	174	2.75e-128	360	RL11_CANGA	100	174	0	0	605	84	1	174	8.73e-128	360	.	.	.	COG0094: This is 1 of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. In the 70S ribosome it contacts protein S13 of the 30S subunit (bridge B1b), connecting the 2 subunits	GO:0005840, cellular_component, ribosome | GO:0019843, molecular_function, rRNA binding | GO:0003735, molecular_function, structural constituent of ribosome | GO:0006412, biological_process, translation | 	KO:K02868.	-
TRINITY_DN409_c0_g1_i1	257	4	5	5	0	1	0	8165.83	9838.12	11618.75	0	2359.89	0	-	1.98201860784315	-	-	-	0.282608695652174	-	-	-	-	-	-	-	-	-	-	-	-	DHE5_YEAST	92.941	85	6	0	255	1	104	188	5.86e-49	163	-	-	-	-	-	-	-
TRINITY_DN41_c0_g1_i1	222	0	1	1	0	0	1	0	2726.13	3189.98	0	0	4732.5	-	-	-0.207323268348693	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	ISU1_CANGA	100	73	0	0	3	221	104	176	1.75e-46	149	.	.	.	COG0822: sUF system Fes assembly protein, NifU family	GO:0005759, cellular_component, mitochondrial matrix | GO:0051537, molecular_function, 2 iron, 2 sulfur cluster binding | GO:0008198, molecular_function, ferrous iron binding | GO:0006879, biological_process, cellular iron ion homeostasis | GO:0016226, biological_process, iron-sulfur cluster assembly | GO:0002098, biological_process, tRNA wobble uridine modification | 	.	-
TRINITY_DN410_c0_g1_i1	240	6	9	5	3	3	0	14217.47	20482.43	13389.75	8026.88	8117.92	0	0.877108010178132	1.33131207662494	-	1.801185686002	0.585507246376812	0.33368077865829	-	-	-	-	-	-	-	-	-	-	-	-	EF2_CANGA	100	66	0	0	42	239	1	66	6e-38	136	-	-	-	-	-	-	-
TRINITY_DN411_c0_g1_i1	468	3	0	1	9	15	22	2241.86	0	876.6	7957.97	13591.12	24204.52	-1.64004028132872	-	-4.51733076796553	-3.69443066143794	0.251568225104038	-	0.000621965454637039	DHSD_YEAST	58.333	120	50	0	11	130	22	141	1.4e-51	164	DHSD_YEAST	58.333	120	50	0	363	4	22	141	1.43e-43	145	.	.	.	.	GO:0016021, cellular_component, integral component of membrane | GO:0005743, cellular_component, mitochondrial inner membrane | GO:0005749, cellular_component, mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone) | GO:0020037, molecular_function, heme binding | GO:0046872, molecular_function, metal ion binding | GO:0048039, molecular_function, ubiquinone binding | GO:0045333, biological_process, cellular respiration | GO:0006121, biological_process, mitochondrial electron transport, succinate to ubiquinone | GO:0006099, biological_process, tricarboxylic acid cycle | 	KO:K00237.	-
TRINITY_DN412_c0_g1_i1	342	3	2	4	3	5	9	3610.34	2342.88	5584.78	4214.25	7173.5	16490.22	-0.0928000303720696	-1.48151459050706	-1.37349109842864	-0.9146338802722	1	0.521739130434783	0.305221314074146	YHT8_YEAST	44.186	86	44	3	27	108	23	108	3.92e-15	68.6	YHT8_YEAST	41.86	86	46	3	79	324	23	108	4.02e-08	50.8	-	-	-	-	-	-	-
TRINITY_DN413_c0_g1_i1	152	1	0	0	1	0	0	10502.44	0	0	10474.28	0	0	-0.0859285842709507	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.	.	.	.	.	.	-
TRINITY_DN414_c0_g1_i1	209	1	1	0	2	0	2	3334.83	3175.92	0	7349.1	0	11256.95	-1.00599988320882	-	-	0.0515304907476507	1	-	-	-	-	-	-	-	-	-	-	-	-	-	ILV6_YEAST	84.058	69	11	0	2	208	194	262	2.59e-36	126	.	.	.	.	GO:0005948, cellular_component, acetolactate synthase complex | GO:0042645, cellular_component, mitochondrial nucleoid | GO:0003984, molecular_function, acetolactate synthase activity | GO:0016597, molecular_function, amino acid binding | GO:0030234, molecular_function, enzyme regulator activity | GO:0009082, biological_process, branched-chain amino acid biosynthetic process | GO:0009097, biological_process, isoleucine biosynthetic process | GO:0009099, biological_process, valine biosynthetic process | 	KO:K01653.	2.2.1.6,2,2.2,2.2.1
TRINITY_DN415_c0_g1_i1	175	1	1	1	5	6	2	5818.18	5445.41	6202.4	30594.51	36092.61	20693.01	-2.27775499582823	-2.65093099245716	-1.13098595486506	-1.82060000739328	0.282608695652174	0.18695652173913	1	-	-	-	-	-	-	-	-	-	-	-	YSY6_YEAST	64.706	51	17	1	25	174	1	51	6.5e-07	44.3	.	.	.	.	GO:0005789, cellular_component, endoplasmic reticulum membrane | GO:0016021, cellular_component, integral component of membrane | GO:0030968, biological_process, endoplasmic reticulum unfolded protein response | GO:0006486, biological_process, protein glycosylation | GO:0009306, biological_process, protein secretion | 	.	-
TRINITY_DN416_c0_g1_i1	170	0	0	0	3	1	0	0	0	0	20262.06	6609.21	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	PGC1_SCHPO	71.795	39	11	0	49	165	34	72	2.6e-14	67.8	.	.	.	.	GO:0005783, cellular_component, endoplasmic reticulum | GO:0016021, cellular_component, integral component of membrane | GO:0031966, cellular_component, mitochondrial membrane | GO:0005739, cellular_component, mitochondrion | GO:0034479, molecular_function, phosphatidylglycerol phospholipase C activity | GO:0046475, biological_process, glycerophospholipid catabolic process | 	KO:K18694.	3.1.1,3.1.4,3.1.1,3,3.1,3.1
TRINITY_DN417_c0_g1_i1	303	0	0	0	3	3	4	0	0	0	5152.09	5250.7	9205.75	-	-	-	-	-	-	-	CYPD_YEAST	75.789	95	23	0	1	95	110	204	3.2e-49	158	CYPD_YEAST	75.789	95	23	0	303	19	110	204	3.55e-49	158	.	.	.	.	.	.	-
TRINITY_DN418_c0_g1_i1	211	0	0	0	3	3	0	0	0	0	10765.96	10807.66	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.	.	.	.	.	.	-
TRINITY_DN419_c0_g1_i1	742	43	45	35	4	6	3	17613.57	18136.1	16951.79	1958.35	3017.07	1764.46	3.29099809291614	2.66312521972674	3.26246882278379	3.37455444054492	0.000533686413488453	0.00404627087458694	0.00117558213124902	RL10A_CANGA	100	217	0	0	1	217	1	217	1.6e-159	442	RL10A_CANGA	100	217	0	0	79	729	1	217	2.45e-144	405	.	.	.	COG0081: Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release (By similarity)	GO:0015934, cellular_component, large ribosomal subunit | GO:0003723, molecular_function, RNA binding | GO:0003735, molecular_function, structural constituent of ribosome | GO:0006412, biological_process, translation | 	KO:K02865.	-
TRINITY_DN42_c0_g1_i1	189	0	1	0	1	0	1	0	4229.64	0	4818.53	0	7777.02	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.	.	.	.	.	.	-
TRINITY_DN42_c0_g2_i1	432	6	3	1	3	5	4	5028.33	2459.32	980.94	2966.79	5063.79	4969.17	0.877108010178132	-0.92718540694465	-2.0912471310285	-0.344604777813167	0.585507246376812	0.769726247987118	0.43064182194617	SUN4_YEAST	47.973	148	57	4	1	143	52	184	9.27e-16	75.9	SUN4_YEAST	83.333	36	6	0	110	3	149	184	1.2e-13	70.1	-	-	-	-	-	-	-
TRINITY_DN420_c0_g1_i1	344	15	6	7	45	44	20	17878.62	6962.29	9682.36	62628.74	62547.8	36264.01	-1.67312390436826	-3.066831013913	-1.72844075437225	-1.92762762470177	0.0365185427894916	0.00057218534706817	0.0576833818407054	-	-	-	-	-	-	-	-	-	-	-	COX14_YEAST	60.294	68	25	1	46	243	1	68	8.54e-25	92	.	.	.	.	GO:0019898, cellular_component, extrinsic component of membrane | GO:0016021, cellular_component, integral component of membrane | GO:0005740, cellular_component, mitochondrial envelope | GO:0005743, cellular_component, mitochondrial inner membrane | GO:0005759, cellular_component, mitochondrial matrix | GO:0033617, biological_process, mitochondrial respiratory chain complex IV assembly | GO:0070130, biological_process, negative regulation of mitochondrial translation | 	KO:K18181.	-
TRINITY_DN421_c0_g1_i1	341	3	0	2	9	6	11	3627.9	0	2805.58	12702.05	8648.22	20261.07	-1.64004028132872	-	-2.6133119800945	-2.04649363422698	0.251568225104038	-	0.0536328609888605	-	-	-	-	-	-	-	-	-	-	-	SNA2_YEAST	73.438	64	17	0	279	88	1	64	8.4e-08	49.3	-	-	-	-	-	-	-
TRINITY_DN422_c0_g1_i1	345	0	3	0	7	5	5	0	3464.79	0	9697.37	7075.26	9019.1	-	-0.92718540694465	-	-2.39062910985231	-	0.769726247987118	-	-	-	-	-	-	-	-	-	-	-	-	QCR8_YEAST	77.419	93	21	0	51	329	1	93	6.27e-50	156	.	.	.	.	GO:0005750, cellular_component, mitochondrial respiratory chain complex III | GO:0008121, molecular_function, ubiquinol-cytochrome-c reductase activity | GO:0009060, biological_process, aerobic respiration | GO:0006122, biological_process, mitochondrial electron transport, ubiquinol to cytochrome c | 	KO:K00418.	1.10.2.2,1,1.10,1.10.2
TRINITY_DN423_c0_g1_i1	185	0	0	1	1	0	0	0	0	5192.13	5133.36	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	HSP77_YEAST	91.803	61	5	0	1	183	295	355	4.03e-32	119	-	-	-	-	-	-	-
TRINITY_DN424_c0_g1_i1	155	1	1	0	1	1	0	9571.94	8776.4	0	9626.68	9266.55	0	-0.0859285842709507	-0.19611189703608	-	0.0515304907476507	1	1	-	-	-	-	-	-	-	-	-	-	-	-	GLYC_CANGA	98.039	51	1	0	153	1	358	408	1.83e-28	107	.	.	.	COG0112: Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism (By similarity)	GO:0005737, cellular_component, cytoplasm | GO:0004372, molecular_function, glycine hydroxymethyltransferase activity | GO:0030170, molecular_function, pyridoxal phosphate binding | GO:0006544, biological_process, glycine metabolic process | GO:0006563, biological_process, L-serine metabolic process | GO:0035999, biological_process, tetrahydrofolate interconversion | 	KO:K00600.	2.1.2.1,2,2.1,2.1.2
TRINITY_DN425_c0_g1_i1	184	3	2	1	3	5	1	14663.98	9203.23	5279.36	15654.68	25833.12	8553.52	-0.0928000303720696	-1.48151459050706	-0.207323268348693	-0.501287107913628	1	0.521739130434783	1	-	-	-	-	-	-	-	-	-	-	-	TOM6_YEAST	95.652	23	1	0	115	183	17	39	1.14e-08	48.9	.	.	.	.	GO:0016021, cellular_component, integral component of membrane | GO:0005741, cellular_component, mitochondrial outer membrane | GO:0005742, cellular_component, mitochondrial outer membrane translocase complex | GO:0070096, biological_process, mitochondrial outer membrane translocase complex assembly | GO:0030150, biological_process, protein import into mitochondrial matrix | GO:0006626, biological_process, protein targeting to mitochondrion | 	KO:K17772.	-
